DBT3-Q14,3.67457355425,0.21839038872226013
DBT3-Q2,6.249365984750001,0.16767689680046718
DBT3-Q9,37.320567215375,0.03935586626348512
DBT3-Q20,4.1016786916250005,0.00216446587750565
DBT3-Q6,8.318821408375,0.046678944661976286
DBT3-Q17,13.370926525125,0.004360297821340672
DBT3-Q18,32.440926176875,0.0018830418799967628
DBT3-Q8,3.168308588125,0.016619550224907166
DBT3-Q21,10.6800453665,0.008130518906337378
DBT3-Q13,22.76900585825,0.0359919577905919
DBT3-Q3,26.431357713375,0.07421213784664861
DBT3-Q22,2.13933482125,0.0019912253676256726
DBT3-Q16,10.243699700250001,0.06070168697443969
DBT3-Q4,3.9164238263749995,0.05467597154406912
DBT3-Q11,1.9416457513749998,0.3618568542993533
DBT3-Q15,5.685213216625,0.0982463552859926
DBT3-Q1,83.82157702549999,0.001714211726404561
DBT3-Q10,19.832588149625,0.041702572895264585
DBT3-Q19,0.787178979,0.0038156863169890487
DBT3-Q5,24.114679894000002,0.019489106110697107
DBT3-Q7,8.785898719375,0.011581778321963124
DBT3-Q12,20.65030012025,0.018595127179039238
