DBT3-Q14,6.5990654837500,0.005544360408660036
DBT3-Q2,1.6301713863750,0.001942609629083188
DBT3-Q9,39.7343667022500,0.0018563980649584592
DBT3-Q20,4.3789207842500,0.010775458165963326
DBT3-Q6,27.9760894505000,0.00271688234098694
DBT3-Q17,6.7797286698750,0.0012193045460509389
DBT3-Q18,37.1666182386250,0.004448895826179652
DBT3-Q8,6.3211770448750,0.004354144894147264
DBT3-Q21,213.8835944375000,0.009537744702478831
DBT3-Q13,68.4197125515000,0.0017993099062366042
DBT3-Q3,24.3525086406250,0.0031204761648879315
DBT3-Q22,2.2041598211250,0.001969905954155083
DBT3-Q16,3.7787068722500,0.002624140415549019
DBT3-Q4,6.1763857553750,0.006769831646372057
DBT3-Q11,3.6591411736250,0.004351886912737027
DBT3-Q15,24.0198606848750,0.004091487909732948
DBT3-Q1,162.8292098702500,0.000644747857295091
DBT3-Q10,22.8422345512500,0.0026054207154424065
DBT3-Q19,1.7254411756250,0.0049665833306526954
DBT3-Q5,21.2686438578750,0.0035444395229872906
DBT3-Q7,14.9541621645000,0.0036014808450914935
DBT3-Q12,35.5219308961250,0.002451457285083936
