DBT3-Q14,6.0571346680000,0.00118967485661308
DBT3-Q2,10.3602144865000,0.00057034863782854
DBT3-Q9,85.2004871526250,0.00033576120252246
DBT3-Q20,10.7238348345000,0.00042698713739934
DBT3-Q6,23.9889985908750,0.00007524414860290
DBT3-Q17,1.1006907165000,0.00085826462240165
DBT3-Q18,80.0451542046250,0.00031055639225631
DBT3-Q8,29.7305018430000,0.00026224640299109
DBT3-Q21,18.8865132483750,0.00218038468723193
DBT3-Q13,60.3446341813750,0.00103586579339540
DBT3-Q3,20.8883927410000,0.00030064568458445
DBT3-Q22,2.1386681603750,0.00097432595475090
DBT3-Q16,3.2830473882500,0.00273387775222490
DBT3-Q4,4.8593194493750,0.00047117211994662
DBT3-Q11,3.1090719570000,0.00152490747612490
DBT3-Q15,21.0832608915000,0.00055395027666380
DBT3-Q1,151.0149870062500,0.00012823017626173
DBT3-Q10,25.7782412760000,0.00110019951099235
DBT3-Q19,1.6304800925000,0.00021603627377067
DBT3-Q5,18.5710988392500,0.00059211093283581
DBT3-Q7,12.9997760382500,0.00042062890173222
DBT3-Q12,71.4259686852500,0.00006709999428249
