DBT3-Q14,44.7201111796667,0.0006981121307780133
DBT3-Q2,1.5821219503333,0.0006647065892132506
DBT3-Q9,114.4723514876667,0.000899383587642864
DBT3-Q20,75.5242766516667,0.0010011727832446805
DBT3-Q6,28.3567331886667,0.00006681337587650207
DBT3-Q17,13.2891091463333,0.0015318842206747919
DBT3-Q18,38.1564008103333,0.00016930847368761622
DBT3-Q8,48.9522376986667,0.001099839031816294
DBT3-Q21,27.0078494596667,0.003064702155892518
DBT3-Q13,83.7975563746667,0.00015273875371064213
DBT3-Q3,29.5839429046667,0.006806770469392519
DBT3-Q22,2.2820871300000,0.0007249478417011527
DBT3-Q16,4.0760955523333,0.0006028260161664142
DBT3-Q4,46.2249604273333,0.0011299149646582377
DBT3-Q11,19.3359759860000,0.003593367235746652
DBT3-Q15,29.8535945326667,0.002543855968940566
DBT3-Q1,169.2213979863333,0.00023860742774681806
DBT3-Q10,62.9135767336667,0.0008612061053879863
DBT3-Q19,17.6549517656667,0.00022379551646386098
DBT3-Q5,68.0630024140000,0.001833393616544063
DBT3-Q7,146.4489194856667,0.0007940340042900424
DBT3-Q12,43.6540877236667,0.00023065852606475576
